person, block, runNumber, visualise, trialNumber, targetPresent, responseTime, response 
16, coloured, 30, yes, 4, 0, 0.607774, -1 
16, coloured, 30, yes, 5, 0, 0.463363, -1 
16, coloured, 1, yes, 1, 1, NaN, NaN 
16, coloured, 1, yes, 2, 1, NaN, NaN 
16, coloured, 1, yes, 3, 0, 0.613216, -1 
16, coloured, 1, yes, 4, 0, 0.571504, -1 
16, coloured, 2, yes, 1, 0, NaN, NaN 
16, coloured, 2, yes, 2, 0, NaN, NaN 
16, coloured, 2, yes, 3, 0, 0.603781, -1 
16, coloured, 3, no, 1, 0, 0.400791, -1 
16, coloured, 3, no, 2, 0, 0.751969, -1 
16, coloured, 3, no, 3, 1, 0.637895, 1 
16, coloured, 4, yes, 1, 0, NaN, NaN 
16, coloured, 4, yes, 2, 1, NaN, NaN 
16, coloured, 4, yes, 3, 0, 0.634918, -1 
16, coloured, 5, no, 1, 1, 0.443498, 1 
16, coloured, 5, no, 2, 0, 0.615014, -1 
16, coloured, 5, no, 3, 0, 0.618668, -1 
16, coloured, 5, no, 4, 1, 0.978828, 1 
16, coloured, 5, no, 5, 0, 0.614393, -1 
16, coloured, 6, yes, 1, 1, NaN, NaN 
16, coloured, 6, yes, 2, 0, NaN, NaN 
16, coloured, 6, yes, 3, 1, 0.588834, 1 
16, coloured, 7, no, 1, 0, 0.685163, -1 
16, coloured, 7, no, 2, 1, 0.499411, 1 
16, coloured, 7, no, 3, 0, 0.536083, -1 
16, coloured, 7, no, 4, 0, 0.531205, -1 
16, coloured, 8, yes, 1, 0, NaN, NaN 
16, coloured, 8, yes, 2, 1, NaN, NaN 
16, coloured, 8, yes, 3, 0, 0.749853, -1 
16, coloured, 9, no, 1, 1, 0.418675, 1 
16, coloured, 9, no, 2, 1, 0.466523, 1 
16, coloured, 9, no, 3, 1, 0.508540, 1 
16, coloured, 9, no, 4, 1, 0.559387, 1 
16, coloured, 9, no, 5, 0, 0.562961, -1 
16, coloured, 10, yes, 1, 0, NaN, NaN 
16, coloured, 10, yes, 2, 1, NaN, NaN 
16, coloured, 10, yes, 3, 0, 0.543584, -1 
16, coloured, 10, yes, 4, 1, 0.824880, 1 
16, coloured, 11, yes, 1, 0, NaN, NaN 
16, coloured, 11, yes, 2, 0, NaN, NaN 
16, coloured, 11, yes, 3, 1, 0.430200, 1 
16, coloured, 11, yes, 4, 0, 0.397632, -1 
16, coloured, 11, yes, 5, 0, 0.508789, -1 
16, coloured, 12, no, 1, 0, 0.423400, -1 
16, coloured, 12, no, 2, 0, 0.507887, -1 
16, coloured, 12, no, 3, 1, 0.603970, 1 
16, coloured, 12, no, 4, 0, 0.623917, -1 
16, coloured, 13, no, 1, 0, 0.640542, -1 
16, coloured, 13, no, 2, 0, 0.442102, -1 
16, coloured, 13, no, 3, 0, 0.388300, -1 
16, coloured, 13, no, 4, 1, 0.827114, 1 
16, coloured, 13, no, 5, 1, 0.369161, 1 
16, coloured, 14, no, 1, 1, 0.512613, -1 
16, coloured, 14, no, 2, 0, 0.702582, -1 
16, coloured, 14, no, 3, 0, 0.887545, -1 
16, coloured, 15, no, 1, 1, 0.519778, 1 
16, coloured, 15, no, 2, 1, 0.403115, 1 
16, coloured, 15, no, 3, 0, 0.443058, -1 
16, coloured, 16, no, 1, 1, 1.221097, 1 
16, coloured, 16, no, 2, 0, 0.484257, -1 
16, coloured, 16, no, 3, 1, 0.506377, 1 
16, coloured, 16, no, 4, 1, 0.273663, 1 
16, coloured, 16, no, 5, 0, 0.666376, -1 
16, coloured, 17, yes, 1, 0, NaN, NaN 
16, coloured, 17, yes, 2, 1, NaN, NaN 
16, coloured, 17, yes, 3, 1, 0.580305, 1 
16, coloured, 17, yes, 4, 0, 0.381044, -1 
16, coloured, 17, yes, 5, 0, 1.019655, -1 
16, coloured, 18, no, 1, 0, 0.790268, -1 
16, coloured, 18, no, 2, 0, 0.755302, -1 
16, coloured, 18, no, 3, 0, 0.576368, -1 
16, coloured, 19, no, 1, 1, 0.704916, 1 
16, coloured, 19, no, 2, 1, 0.862435, 1 
16, coloured, 19, no, 3, 1, 0.419971, 1 
16, coloured, 20, no, 1, 1, 0.511074, 1 
16, coloured, 20, no, 2, 1, 0.387404, 1 
16, coloured, 20, no, 3, 1, 0.685280, 1 
16, coloured, 20, no, 4, 1, 0.542015, 1 
16, coloured, 20, no, 5, 1, 0.779623, 1 
16, coloured, 21, no, 1, 1, 0.820691, 1 
16, coloured, 21, no, 2, 1, 0.718097, 1 
16, coloured, 21, no, 3, 0, 1.801948, -1 
16, coloured, 22, yes, 1, 1, NaN, NaN 
16, coloured, 22, yes, 2, 1, NaN, NaN 
16, coloured, 22, yes, 3, 0, 0.686535, -1 
16, coloured, 23, yes, 1, 0, NaN, NaN 
16, coloured, 23, yes, 2, 0, NaN, NaN 
16, coloured, 23, yes, 3, 0, 0.455016, -1 
16, coloured, 23, yes, 4, 0, 1.695700, 1 
16, coloured, 24, yes, 1, 0, NaN, NaN 
16, coloured, 24, yes, 2, 1, NaN, NaN 
16, coloured, 24, yes, 3, 0, 0.769908, -1 
16, coloured, 24, yes, 4, 1, 0.490291, 1 
16, coloured, 25, yes, 1, 0, NaN, NaN 
16, coloured, 25, yes, 2, 0, NaN, NaN 
16, coloured, 25, yes, 3, 1, 0.749060, 1 
16, coloured, 25, yes, 4, 0, 0.676634, -1 
16, coloured, 25, yes, 5, 0, 0.634403, -1 
16, coloured, 26, no, 1, 0, 0.419752, -1 
16, coloured, 26, no, 2, 0, 0.582508, -1 
16, coloured, 26, no, 3, 1, 1.061333, 1 
16, coloured, 26, no, 4, 1, 0.313616, 1 
16, coloured, 26, no, 5, 1, 0.540386, 1 
16, coloured, 27, no, 1, 1, 0.420603, 1 
16, coloured, 27, no, 2, 1, 0.301752, 1 
16, coloured, 27, no, 3, 0, 0.667132, -1 
16, coloured, 28, yes, 1, 0, NaN, NaN 
16, coloured, 28, yes, 2, 0, NaN, NaN 
16, coloured, 28, yes, 3, 0, 0.842205, -1 
16, coloured, 28, yes, 4, 0, 0.899208, -1 
16, coloured, 29, yes, 1, 1, NaN, NaN 
16, coloured, 29, yes, 2, 0, NaN, NaN 
16, coloured, 29, yes, 3, 0, 0.522051, -1 
16, coloured, 29, yes, 4, 0, 0.497631, -1 
16, coloured, 29, yes, 5, 1, 0.407064, 1 
16, coloured, 30, yes, 1, 0, NaN, NaN 
16, coloured, 30, yes, 2, 1, NaN, NaN 
16, coloured, 30, yes, 3, 1, 0.805979, 1 
16, coloured, 30, yes, 4, 1, 0.612412, 1 
16, coloured, 1, yes, 1, 1, NaN, NaN 
16, coloured, 1, yes, 2, 1, NaN, NaN 
16, coloured, 1, yes, 3, 0, 0.419840, -1 
16, coloured, 1, yes, 4, 0, 0.476656, -1 
16, coloured, 1, yes, 5, 1, 0.387222, 1 
16, coloured, 2, yes, 1, 0, NaN, NaN 
16, coloured, 2, yes, 2, 1, NaN, NaN 
16, coloured, 2, yes, 3, 0, 0.421450, -1 
16, coloured, 2, yes, 4, 0, 0.624186, -1 
16, coloured, 3, no, 1, 0, 0.625029, -1 
16, coloured, 3, no, 2, 1, 0.326110, 1 
16, coloured, 3, no, 3, 0, 0.666266, -1 
16, coloured, 3, no, 4, 1, 0.688723, 1 
16, coloured, 4, yes, 1, 0, NaN, NaN 
16, coloured, 4, yes, 2, 1, NaN, NaN 
16, coloured, 4, yes, 3, 1, 0.618437, 1 
16, coloured, 4, yes, 4, 1, 0.345851, 1 
16, coloured, 4, yes, 5, 1, 0.673778, -1 
16, coloured, 5, no, 1, 0, 0.596980, -1 
16, coloured, 5, no, 2, 0, 0.851361, -1 
16, coloured, 5, no, 3, 0, 0.560529, -1 
16, coloured, 5, no, 4, 0, 0.515450, -1 
16, coloured, 5, no, 5, 0, 0.703648, -1 
16, coloured, 6, yes, 1, 1, NaN, NaN 
16, coloured, 6, yes, 2, 0, NaN, NaN 
16, coloured, 6, yes, 3, 0, 0.864978, -1 
16, coloured, 6, yes, 4, 0, 0.476884, -1 
16, coloured, 6, yes, 5, 0, 0.721361, -1 
16, coloured, 7, no, 1, 1, 0.782090, 1 
16, coloured, 7, no, 2, 1, 0.561361, 1 
16, coloured, 7, no, 3, 1, 0.846112, 1 
16, coloured, 7, no, 4, 0, 0.604557, -1 
16, coloured, 7, no, 5, 0, 0.711428, -1 
16, coloured, 8, yes, 1, 1, NaN, NaN 
16, coloured, 8, yes, 2, 0, NaN, NaN 
16, coloured, 8, yes, 3, 1, 0.439743, 1 
16, coloured, 8, yes, 4, 1, 0.394730, 1 
16, coloured, 8, yes, 5, 1, 0.496068, 1 
16, coloured, 9, no, 1, 0, 0.693481, -1 
16, coloured, 9, no, 2, 0, 0.709965, -1 
16, coloured, 9, no, 3, 1, 0.613525, 1 
16, coloured, 9, no, 4, 0, 0.741573, -1 
16, coloured, 9, no, 5, 0, 0.554460, -1 
16, coloured, 10, yes, 1, 1, NaN, NaN 
16, coloured, 10, yes, 2, 0, NaN, NaN 
16, coloured, 10, yes, 3, 0, 0.558462, -1 
16, coloured, 11, yes, 1, 0, NaN, NaN 
16, coloured, 11, yes, 2, 1, NaN, NaN 
16, coloured, 11, yes, 3, 0, 0.407150, -1 
16, coloured, 12, no, 1, 1, 0.496491, 1 
16, coloured, 12, no, 2, 0, 0.358206, -1 
16, coloured, 12, no, 3, 0, 0.597829, -1 
16, coloured, 12, no, 4, 1, 0.404313, -1 
16, coloured, 13, no, 1, 0, 0.476645, -1 
16, coloured, 13, no, 2, 1, 0.514127, 1 
16, coloured, 13, no, 3, 0, 0.648187, -1 
16, coloured, 13, no, 4, 0, 0.894632, -1 
16, coloured, 13, no, 5, 0, 0.530823, -1 
16, coloured, 14, no, 1, 0, 0.546297, -1 
16, coloured, 14, no, 2, 1, 0.623836, 1 
16, coloured, 14, no, 3, 1, 0.576870, 1 
16, coloured, 14, no, 4, 1, 0.659176, 1 
16, coloured, 14, no, 5, 1, 0.367168, 1 
16, coloured, 15, no, 1, 1, 0.448884, 1 
16, coloured, 15, no, 2, 0, 0.627487, -1 
16, coloured, 15, no, 3, 1, 0.584588, 1 
16, coloured, 16, no, 1, 0, 0.517173, -1 
16, coloured, 16, no, 2, 1, 0.524529, 1 
16, coloured, 16, no, 3, 1, 0.890766, 1 
16, coloured, 16, no, 4, 1, 0.394814, 1 
16, coloured, 16, no, 5, 0, 0.398183, -1 
16, coloured, 17, yes, 1, 1, NaN, NaN 
16, coloured, 17, yes, 2, 1, NaN, NaN 
16, coloured, 17, yes, 3, 0, 0.565247, -1 
16, coloured, 17, yes, 4, 1, 0.568496, 1 
16, coloured, 18, no, 1, 1, 0.348641, 1 
16, coloured, 18, no, 2, 1, 0.448417, 1 
16, coloured, 18, no, 3, 0, 0.416127, -1 
16, coloured, 18, no, 4, 0, 0.625689, 1 
16, coloured, 19, no, 1, 0, 0.808050, -1 
16, coloured, 19, no, 2, 0, 0.995754, -1 
16, coloured, 19, no, 3, 0, 0.516246, -1 
16, coloured, 19, no, 4, 0, 0.824779, -1 
16, coloured, 19, no, 5, 0, 0.485314, -1 
16, coloured, 20, no, 1, 1, 0.414758, 1 
16, coloured, 20, no, 2, 1, 0.476299, 1 
16, coloured, 20, no, 3, 0, 0.794558, -1 
16, coloured, 21, no, 1, 0, 0.618019, -1 
16, coloured, 21, no, 2, 1, 0.480506, 1 
16, coloured, 21, no, 3, 1, 0.520056, 1 
16, coloured, 21, no, 4, 0, 0.514658, -1 
16, coloured, 22, yes, 1, 0, NaN, NaN 
16, coloured, 22, yes, 2, 1, NaN, NaN 
16, coloured, 22, yes, 3, 1, 0.428997, 1 
16, coloured, 22, yes, 4, 0, 0.508108, -1 
16, coloured, 23, yes, 1, 1, NaN, NaN 
16, coloured, 23, yes, 2, 0, NaN, NaN 
16, coloured, 23, yes, 3, 1, 0.938545, 1 
16, coloured, 23, yes, 4, 1, 0.528672, 1 
16, coloured, 23, yes, 5, 0, 0.489997, -1 
16, coloured, 24, yes, 1, 0, NaN, NaN 
16, coloured, 24, yes, 2, 1, NaN, NaN 
16, coloured, 24, yes, 3, 0, 0.592543, -1 
16, coloured, 24, yes, 4, 0, 0.994620, -1 
16, coloured, 25, yes, 1, 1, NaN, NaN 
16, coloured, 25, yes, 2, 0, NaN, NaN 
16, coloured, 25, yes, 3, 0, 0.599343, -1 
16, coloured, 25, yes, 4, 1, 0.532791, 1 
16, coloured, 25, yes, 5, 0, 0.565973, -1 
16, coloured, 26, no, 1, 0, 0.421694, -1 
16, coloured, 26, no, 2, 1, 0.637693, 1 
16, coloured, 26, no, 3, 1, 0.611508, 1 
16, coloured, 26, no, 4, 1, 0.477153, 1 
16, coloured, 26, no, 5, 0, 0.613468, -1 
16, coloured, 27, no, 1, 1, 0.577638, 1 
16, coloured, 27, no, 2, 1, 0.580780, 1 
16, coloured, 27, no, 3, 0, 0.543002, -1 
16, coloured, 27, no, 4, 1, 0.689737, 1 
16, coloured, 27, no, 5, 0, 1.177943, -1 
16, coloured, 28, yes, 1, 0, NaN, NaN 
16, coloured, 28, yes, 2, 1, NaN, NaN 
16, coloured, 28, yes, 3, 1, 0.428099, 1 
16, coloured, 28, yes, 4, 0, 0.466801, -1 
16, coloured, 29, yes, 1, 1, NaN, NaN 
16, coloured, 29, yes, 2, 0, NaN, NaN 
16, coloured, 29, yes, 3, 0, 0.596079, -1 
16, coloured, 30, yes, 1, 1, NaN, NaN 
16, coloured, 30, yes, 2, 0, NaN, NaN 
16, coloured, 30, yes, 3, 1, 0.748661, 1 
16, coloured, 30, yes, 4, 1, 0.357648, 1 
17, coloured, 1, yes, 1, 1, NaN, NaN 
17, coloured, 1, yes, 2, 1, NaN, NaN 
17, coloured, 1, yes, 3, 1, 2.001962, 3 
17, coloured, 1, yes, 4, 1, 0.753909, 1 
17, coloured, 1, yes, 5, 0, 0.626645, -1 
17, coloured, 2, yes, 1, 1, NaN, NaN 
17, coloured, 2, yes, 2, 0, NaN, NaN 
17, coloured, 2, yes, 3, 0, 0.796058, -1 
17, coloured, 3, no, 1, 0, 1.135255, -1 
17, coloured, 3, no, 2, 1, 0.873446, 1 
17, coloured, 3, no, 3, 1, 1.006440, 1 
17, coloured, 4, yes, 1, 0, NaN, NaN 
17, coloured, 4, yes, 2, 0, NaN, NaN 
17, coloured, 4, yes, 3, 0, 1.166312, -1 
17, coloured, 4, yes, 4, 0, 0.447942, -1 
17, coloured, 5, no, 1, 1, 0.405070, 1 
17, coloured, 5, no, 2, 0, 0.403782, -1 
17, coloured, 5, no, 3, 0, 0.441306, -1 
17, coloured, 6, yes, 1, 1, NaN, NaN 
17, coloured, 6, yes, 2, 0, NaN, NaN 
17, coloured, 6, yes, 3, 0, 0.623534, 1 
17, coloured, 6, yes, 4, 0, 0.760749, 1 
17, coloured, 6, yes, 5, 0, 0.756598, -1 
17, coloured, 7, no, 1, 0, 0.534512, -1 
17, coloured, 7, no, 2, 0, 0.534942, -1 
17, coloured, 7, no, 3, 0, 0.560469, -1 
17, coloured, 7, no, 4, 1, 0.750863, 1 
17, coloured, 7, no, 5, 0, 0.825047, -1 
17, coloured, 8, yes, 1, 0, NaN, NaN 
17, coloured, 8, yes, 2, 0, NaN, NaN 
17, coloured, 8, yes, 3, 0, 0.836869, -1 
17, coloured, 8, yes, 4, 1, 0.812075, 1 
17, coloured, 8, yes, 5, 0, 0.724818, 1 
17, coloured, 9, no, 1, 0, 0.494696, -1 
17, coloured, 9, no, 2, 1, 0.376413, 1 
17, coloured, 9, no, 3, 1, 0.731421, 1 
17, coloured, 9, no, 4, 0, 0.573988, -1 
17, coloured, 10, yes, 1, 1, NaN, NaN 
17, coloured, 10, yes, 2, 1, NaN, NaN 
17, coloured, 10, yes, 3, 1, 0.511650, -1 
17, coloured, 10, yes, 4, 1, 0.820334, 1 
17, coloured, 11, yes, 1, 1, NaN, NaN 
17, coloured, 11, yes, 2, 1, NaN, NaN 
17, coloured, 11, yes, 3, 1, 0.792472, 1 
17, coloured, 11, yes, 4, 0, 0.585827, -1 
17, coloured, 11, yes, 5, 1, 0.535418, 1 
17, coloured, 12, no, 1, 0, 0.557133, -1 
17, coloured, 12, no, 2, 0, 0.497405, -1 
17, coloured, 12, no, 3, 0, 0.711318, -1 
17, coloured, 13, no, 1, 0, 0.481549, -1 
17, coloured, 13, no, 2, 0, 0.581573, -1 
17, coloured, 13, no, 3, 1, 0.697798, 1 
17, coloured, 13, no, 4, 0, 0.512676, -1 
17, coloured, 13, no, 5, 1, 0.408246, 1 
17, coloured, 14, no, 1, 1, 0.416383, -1 
17, coloured, 14, no, 2, 1, 0.775432, 1 
17, coloured, 14, no, 3, 0, 0.420892, -1 
17, coloured, 14, no, 4, 0, 0.619075, 1 
17, coloured, 14, no, 5, 0, 0.415641, -1 
17, coloured, 15, no, 1, 0, 0.908472, -1 
17, coloured, 15, no, 2, 0, 0.541824, -1 
17, coloured, 15, no, 3, 0, 1.532418, 1 
17, coloured, 15, no, 4, 0, 0.621447, -1 
17, coloured, 16, no, 1, 0, 0.475469, -1 
17, coloured, 16, no, 2, 1, 0.691237, 1 
17, coloured, 16, no, 3, 0, 0.693640, -1 
17, coloured, 17, yes, 1, 0, NaN, NaN 
17, coloured, 17, yes, 2, 1, NaN, NaN 
17, coloured, 17, yes, 3, 0, 0.578682, -1 
17, coloured, 17, yes, 4, 0, 0.840402, -1 
17, coloured, 18, no, 1, 0, 0.749690, 1 
17, coloured, 18, no, 2, 0, 1.134099, -1 
17, coloured, 18, no, 3, 0, 0.613597, -1 
17, coloured, 19, no, 1, 1, 0.683494, 1 
17, coloured, 19, no, 2, 1, 0.404581, 1 
17, coloured, 19, no, 3, 0, 0.736604, -1 
17, coloured, 19, no, 4, 1, 0.745455, 1 
17, coloured, 20, no, 1, 1, 0.544480, 1 
17, coloured, 20, no, 2, 1, 0.521614, 1 
17, coloured, 20, no, 3, 1, 0.457935, 1 
17, coloured, 20, no, 4, 0, 0.473013, -1 
17, coloured, 21, no, 1, 0, 0.798262, -1 
17, coloured, 21, no, 2, 0, 0.563344, -1 
17, coloured, 21, no, 3, 0, 0.547641, -1 
17, coloured, 22, yes, 1, 0, NaN, NaN 
17, coloured, 22, yes, 2, 0, NaN, NaN 
17, coloured, 22, yes, 3, 0, 1.052485, -1 
17, coloured, 23, yes, 1, 1, NaN, NaN 
17, coloured, 23, yes, 2, 0, NaN, NaN 
17, coloured, 23, yes, 3, 0, 0.536742, -1 
17, coloured, 23, yes, 4, 1, 0.686027, 1 
17, coloured, 23, yes, 5, 1, 1.281706, -1 
17, coloured, 24, yes, 1, 1, NaN, NaN 
17, coloured, 24, yes, 2, 1, NaN, NaN 
17, coloured, 24, yes, 3, 1, 0.541359, 1 
17, coloured, 24, yes, 4, 1, 0.480629, 1 
17, coloured, 25, yes, 1, 1, NaN, NaN 
17, coloured, 25, yes, 2, 0, NaN, NaN 
17, coloured, 25, yes, 3, 0, 0.839563, -1 
17, coloured, 25, yes, 4, 0, 0.458985, -1 
17, coloured, 26, no, 1, 1, 0.363613, -1 
17, coloured, 26, no, 2, 1, 0.684951, 1 
17, coloured, 26, no, 3, 1, 0.586660, 1 
17, coloured, 26, no, 4, 0, 0.693112, -1 
17, coloured, 26, no, 5, 1, 0.550472, 1 
17, coloured, 27, no, 1, 1, 0.729752, 1 
17, coloured, 27, no, 2, 0, 0.496869, -1 
17, coloured, 27, no, 3, 1, 0.636876, 1 
17, coloured, 27, no, 4, 1, 0.527893, 1 
17, coloured, 27, no, 5, 0, 0.469802, -1 
17, coloured, 28, yes, 1, 0, NaN, NaN 
17, coloured, 28, yes, 2, 0, NaN, NaN 
17, coloured, 28, yes, 3, 1, 0.597263, 1 
17, coloured, 28, yes, 4, 0, 0.517288, -1 
17, coloured, 28, yes, 5, 1, 0.717896, 1 
17, coloured, 29, yes, 1, 1, NaN, NaN 
17, coloured, 29, yes, 2, 1, NaN, NaN 
17, coloured, 29, yes, 3, 1, 0.552272, -1 
17, coloured, 29, yes, 4, 1, 0.668278, 1 
17, coloured, 29, yes, 5, 0, 0.515822, -1 
17, coloured, 30, yes, 1, 1, NaN, NaN 
17, coloured, 30, yes, 2, 1, NaN, NaN 
17, coloured, 30, yes, 3, 1, 0.598961, 1 
17, coloured, 30, yes, 4, 1, 0.381099, 1 
17, coloured, 30, yes, 5, 0, 0.427999, -1 
17, coloured, 1, yes, 1, 0, NaN, NaN 
17, coloured, 1, yes, 2, 1, NaN, NaN 
17, coloured, 1, yes, 3, 1, 0.723437, 1 
17, coloured, 2, yes, 1, 0, NaN, NaN 
17, coloured, 2, yes, 2, 0, NaN, NaN 
17, coloured, 2, yes, 3, 1, 0.556682, 1 
17, coloured, 2, yes, 4, 0, 0.571092, -1 
17, coloured, 2, yes, 5, 1, 0.634455, 1 
17, coloured, 3, no, 1, 0, 0.536718, -1 
17, coloured, 3, no, 2, 1, 0.596965, 1 
17, coloured, 3, no, 3, 0, 0.492276, -1 
17, coloured, 4, yes, 1, 0, NaN, NaN 
17, coloured, 4, yes, 2, 1, NaN, NaN 
17, coloured, 4, yes, 3, 1, 0.585017, 1 
17, coloured, 4, yes, 4, 0, 0.713220, -1 
17, coloured, 4, yes, 5, 0, 0.882748, -1 
17, coloured, 5, no, 1, 0, 0.487030, -1 
17, coloured, 5, no, 2, 0, 0.448885, -1 
17, coloured, 5, no, 3, 1, 0.656282, 1 
17, coloured, 5, no, 4, 0, 0.361483, -1 
17, coloured, 6, yes, 1, 1, NaN, NaN 
17, coloured, 6, yes, 2, 1, NaN, NaN 
17, coloured, 6, yes, 3, 1, 0.893831, 1 
17, coloured, 6, yes, 4, 1, 0.492378, 1 
17, coloured, 6, yes, 5, 1, 0.520956, 1 
17, coloured, 7, no, 1, 1, 0.757817, 1 
17, coloured, 7, no, 2, 0, 0.517879, -1 
17, coloured, 7, no, 3, 1, 0.760654, 1 
17, coloured, 8, yes, 1, 0, NaN, NaN 
17, coloured, 8, yes, 2, 1, NaN, NaN 
17, coloured, 8, yes, 3, 1, 0.621100, 1 
17, coloured, 8, yes, 4, 0, 0.507305, -1 
17, coloured, 9, no, 1, 0, 1.090681, -1 
17, coloured, 9, no, 2, 1, 0.578279, 1 
17, coloured, 9, no, 3, 1, 0.663266, 1 
17, coloured, 9, no, 4, 1, 0.624443, 1 
17, coloured, 9, no, 5, 0, 0.623839, -1 
17, coloured, 10, yes, 1, 1, NaN, NaN 
17, coloured, 10, yes, 2, 0, NaN, NaN 
17, coloured, 10, yes, 3, 1, 0.742989, 1 
17, coloured, 11, yes, 1, 1, NaN, NaN 
17, coloured, 11, yes, 2, 1, NaN, NaN 
17, coloured, 11, yes, 3, 1, 0.562562, 1 
17, coloured, 12, no, 1, 1, 0.646282, -1 
17, coloured, 12, no, 2, 1, 0.599179, 1 
17, coloured, 12, no, 3, 0, 0.468168, -1 
17, coloured, 12, no, 4, 0, 0.479463, -1 
17, coloured, 12, no, 5, 0, 0.441409, -1 
17, coloured, 13, no, 1, 1, 0.492577, 1 
17, coloured, 13, no, 2, 0, 0.469507, -1 
17, coloured, 13, no, 3, 1, 0.509610, 1 
17, coloured, 14, no, 1, 1, 0.548035, -1 
17, coloured, 14, no, 2, 0, 0.504181, -1 
17, coloured, 14, no, 3, 0, 0.398013, -1 
17, coloured, 14, no, 4, 0, 0.398105, -1 
17, coloured, 14, no, 5, 0, 0.392612, -1 
17, coloured, 15, no, 1, 0, 0.668053, -1 
17, coloured, 15, no, 2, 0, 0.566500, -1 
17, coloured, 15, no, 3, 1, 0.530858, 1 
17, coloured, 15, no, 4, 1, 0.818050, 1 
17, coloured, 15, no, 5, 1, 0.547633, 1 
17, coloured, 16, no, 1, 0, 0.517328, -1 
17, coloured, 16, no, 2, 0, 0.870354, -1 
17, coloured, 16, no, 3, 0, 0.470123, -1 
17, coloured, 16, no, 4, 0, 0.524038, -1 
17, coloured, 16, no, 5, 0, 0.405125, -1 
17, coloured, 17, yes, 1, 1, NaN, NaN 
17, coloured, 17, yes, 2, 1, NaN, NaN 
17, coloured, 17, yes, 3, 0, 1.868792, -1 
17, coloured, 17, yes, 4, 0, 0.335945, -1 
17, coloured, 17, yes, 5, 0, 0.352770, -1 
17, coloured, 18, no, 1, 0, 0.345503, -1 
17, coloured, 18, no, 2, 0, 0.363864, -1 
17, coloured, 18, no, 3, 0, 0.353168, -1 
17, coloured, 18, no, 4, 1, 0.720400, 1 
17, coloured, 19, no, 1, 1, 0.745770, 1 
17, coloured, 19, no, 2, 0, 0.288905, -1 
17, coloured, 19, no, 3, 0, 0.559071, -1 
17, coloured, 20, no, 1, 1, 0.404162, 1 
17, coloured, 20, no, 2, 1, 0.458093, 1 
17, coloured, 20, no, 3, 0, 0.342508, -1 
17, coloured, 20, no, 4, 0, 0.297589, -1 
17, coloured, 21, no, 1, 1, 0.397514, 1 
17, coloured, 21, no, 2, 0, 0.428663, -1 
17, coloured, 21, no, 3, 1, 0.409174, 1 
17, coloured, 21, no, 4, 1, 0.373967, 1 
17, coloured, 21, no, 5, 1, 0.412248, 1 
17, coloured, 22, yes, 1, 1, NaN, NaN 
17, coloured, 22, yes, 2, 1, NaN, NaN 
17, coloured, 22, yes, 3, 0, 1.013153, -1 
17, coloured, 22, yes, 4, 1, 0.409112, 1 
17, coloured, 22, yes, 5, 0, 0.336799, -1 
17, coloured, 23, yes, 1, 0, NaN, NaN 
17, coloured, 23, yes, 2, 1, NaN, NaN 
17, coloured, 23, yes, 3, 1, 0.539102, 1 
17, coloured, 24, yes, 1, 0, NaN, NaN 
17, coloured, 24, yes, 2, 0, NaN, NaN 
17, coloured, 24, yes, 3, 1, 0.468182, 1 
17, coloured, 24, yes, 4, 0, 0.476764, -1 
17, coloured, 25, yes, 1, 0, NaN, NaN 
17, coloured, 25, yes, 2, 1, NaN, NaN 
17, coloured, 25, yes, 3, 1, 0.511313, 1 
17, coloured, 25, yes, 4, 1, 0.439182, 1 
17, coloured, 25, yes, 5, 1, 0.642051, 1 
17, coloured, 26, no, 1, 1, 0.516927, 1 
17, coloured, 26, no, 2, 1, 0.347948, 1 
17, coloured, 26, no, 3, 1, 0.268225, 1 
17, coloured, 26, no, 4, 0, 0.531937, -1 
17, coloured, 27, no, 1, 1, 0.584784, 1 
17, coloured, 27, no, 2, 1, 0.440816, 1 
17, coloured, 27, no, 3, 1, 0.401551, 1 
17, coloured, 27, no, 4, 0, 0.410263, -1 
17, coloured, 27, no, 5, 1, 0.725394, 1 
17, coloured, 28, yes, 1, 1, NaN, NaN 
17, coloured, 28, yes, 2, 0, NaN, NaN 
17, coloured, 28, yes, 3, 0, 0.882802, -1 
17, coloured, 28, yes, 4, 1, 0.600423, 1 
17, coloured, 28, yes, 5, 1, 0.576219, 1 
17, coloured, 29, yes, 1, 1, NaN, NaN 
17, coloured, 29, yes, 2, 1, NaN, NaN 
17, coloured, 29, yes, 3, 1, 0.555509, 1 
17, coloured, 30, yes, 1, 0, NaN, NaN 
17, coloured, 30, yes, 2, 1, NaN, NaN 
17, coloured, 30, yes, 3, 1, 0.709106, 1 
17, coloured, 30, yes, 4, 0, 0.397122, -1 
17, coloured, 30, yes, 5, 0, 0.385999, 1 
17, coloured, 1, yes, 1, 1, NaN, NaN 
17, coloured, 1, yes, 2, 1, NaN, NaN 
17, coloured, 1, yes, 3, 0, 0.657235, -1 
17, coloured, 1, yes, 4, 0, 0.692207, -1 
17, coloured, 2, yes, 1, 0, NaN, NaN 
17, coloured, 2, yes, 2, 0, NaN, NaN 
17, coloured, 2, yes, 3, 0, 0.370453, -1 
17, coloured, 3, no, 1, 0, 0.336061, -1 
17, coloured, 3, no, 2, 0, 0.535796, -1 
17, coloured, 3, no, 3, 1, 0.445300, 1 
17, coloured, 4, yes, 1, 0, NaN, NaN 
