person, block, runNumber, visualise, trialNumber, targetPresent, responseTime, response
9, coloured, 7, no, 3, 0, 0.885531, -1
9, coloured, 7, no, 4, 1, 1.441788, 1
9, coloured, 7, no, 5, 0, 1.357224, -1
9, coloured, 8, yes, 1, 0, NaN, NaN
9, coloured, 8, yes, 2, 0, NaN, NaN
9, coloured, 8, yes, 3, 0, 0.765420, -1
9, coloured, 8, yes, 4, 1, 0.950105, 1
9, coloured, 8, yes, 5, 0, 0.808769, -1
9, coloured, 9, no, 1, 0, 0.904812, -1
9, coloured, 9, no, 2, 1, 1.455310, 1
9, coloured, 9, no, 3, 1, 0.649410, 1
9, coloured, 9, no, 4, 0, 0.879691, -1
9, coloured, 10, yes, 1, 1, NaN, NaN
9, coloured, 10, yes, 2, 1, NaN, NaN
9, coloured, 10, yes, 3, 1, 0.760700, 1
9, coloured, 10, yes, 4, 1, 0.697582, 1
9, coloured, 11, yes, 1, 1, NaN, NaN
9, coloured, 11, yes, 2, 1, NaN, NaN
9, coloured, 11, yes, 3, 1, 0.884128, 1
9, coloured, 11, yes, 4, 0, 0.779051, -1
9, coloured, 11, yes, 5, 1, 0.648937, 1
9, coloured, 12, no, 1, 0, 0.865398, -1
9, coloured, 12, no, 2, 0, 0.839382, -1
9, coloured, 12, no, 3, 0, 1.696676, -1
9, coloured, 13, no, 1, 0, 1.091698, -1
9, coloured, 13, no, 2, 0, 1.359649, -1
9, coloured, 13, no, 3, 1, 0.592145, 1
9, coloured, 13, no, 4, 0, 0.628163, -1
9, coloured, 13, no, 5, 1, 1.017700, 1
9, coloured, 14, no, 1, 1, 0.386664, -1
9, coloured, 14, no, 2, 1, 0.938043, 1
9, coloured, 14, no, 3, 0, 0.984950, -1
9, coloured, 14, no, 4, 0, 0.655291, -1
9, coloured, 14, no, 5, 0, 1.601206, -1
9, coloured, 15, no, 1, 0, 0.828830, -1
9, coloured, 15, no, 2, 0, 0.529602, -1
9, coloured, 15, no, 3, 0, 0.735298, -1
9, coloured, 15, no, 4, 0, 1.409076, -1
9, coloured, 16, no, 1, 0, 0.763026, 1
9, coloured, 16, no, 2, 1, 0.576373, 1
9, coloured, 16, no, 3, 0, 0.636350, -1
9, coloured, 17, yes, 1, 0, NaN, NaN
9, coloured, 17, yes, 2, 1, NaN, NaN
9, coloured, 17, yes, 3, 0, 0.720896, -1
9, coloured, 17, yes, 4, 0, 0.713474, -1
9, coloured, 18, no, 1, 0, 0.881030, -1
9, coloured, 18, no, 2, 0, 0.722840, -1
9, coloured, 18, no, 3, 0, 0.991210, -1
9, coloured, 19, no, 1, 1, 0.584821, 1
9, coloured, 19, no, 2, 1, 1.531368, 1
9, coloured, 19, no, 3, 0, 0.762462, -1
9, coloured, 19, no, 4, 1, 0.735916, 1
9, coloured, 20, no, 1, 1, 1.025928, 1
9, coloured, 20, no, 2, 1, 1.701219, 1
9, coloured, 20, no, 3, 1, 0.661146, 1
9, coloured, 20, no, 4, 0, 0.751920, -1
9, coloured, 21, no, 1, 0, 0.876189, -1
9, coloured, 21, no, 2, 0, 0.821907, -1
9, coloured, 21, no, 3, 0, 0.819398, -1
9, coloured, 22, yes, 1, 0, NaN, NaN
9, coloured, 22, yes, 2, 0, NaN, NaN
9, coloured, 22, yes, 3, 0, 0.622801, -1
9, coloured, 23, yes, 1, 1, NaN, NaN
9, coloured, 23, yes, 2, 0, NaN, NaN
9, coloured, 23, yes, 3, 0, 0.837654, -1
9, coloured, 23, yes, 4, 1, 0.524793, 1
9, coloured, 23, yes, 5, 1, 0.585142, 1
9, coloured, 24, yes, 1, 1, NaN, NaN
9, coloured, 24, yes, 2, 1, NaN, NaN
9, coloured, 24, yes, 3, 1, 1.016088, -1
9, coloured, 24, yes, 4, 1, 0.945174, 1
9, coloured, 25, yes, 1, 1, NaN, NaN
9, coloured, 25, yes, 2, 0, NaN, NaN
9, coloured, 25, yes, 3, 0, 0.740330, -1
9, coloured, 25, yes, 4, 0, 0.703686, -1
9, coloured, 26, no, 1, 1, 0.563563, -1
9, coloured, 26, no, 2, 1, 0.809437, 1
9, coloured, 26, no, 3, 1, 0.650481, 1
9, coloured, 26, no, 4, 0, 0.677813, -1
9, coloured, 26, no, 5, 1, 1.278771, 1
9, coloured, 27, no, 1, 1, 0.754423, 1
9, coloured, 27, no, 2, 0, 0.536902, -1
9, coloured, 27, no, 3, 1, 1.446415, 1
9, coloured, 27, no, 4, 1, 0.665300, 1
9, coloured, 27, no, 5, 0, 0.662228, -1
9, coloured, 28, yes, 1, 0, NaN, NaN
9, coloured, 28, yes, 2, 0, NaN, NaN
9, coloured, 28, yes, 3, 1, 1.088789, 1
9, coloured, 28, yes, 4, 0, 0.731052, -1
9, coloured, 28, yes, 5, 1, 1.039201, 1
9, coloured, 29, yes, 1, 1, NaN, NaN
9, coloured, 29, yes, 2, 1, NaN, NaN
9, coloured, 29, yes, 3, 1, 1.312682, 1
9, coloured, 29, yes, 4, 1, 0.531831, 1
9, coloured, 29, yes, 5, 0, 0.716603, -1
9, coloured, 30, yes, 1, 1, NaN, NaN
9, coloured, 30, yes, 2, 1, NaN, NaN
9, coloured, 30, yes, 3, 1, 0.919522, 1
9, coloured, 30, yes, 4, 1, 0.491026, 1
9, coloured, 30, yes, 5, 0, 0.788654, -1
9, coloured, 1, yes, 1, 0, NaN, NaN
9, coloured, 1, yes, 2, 1, NaN, NaN
9, coloured, 1, yes, 3, 1, 0.540984, 1
9, coloured, 2, yes, 1, 0, NaN, NaN
9, coloured, 2, yes, 2, 0, NaN, NaN
9, coloured, 2, yes, 3, 1, 0.604993, 1
9, coloured, 2, yes, 4, 0, 0.836450, -1
9, coloured, 2, yes, 5, 1, 0.851866, 1
9, coloured, 3, no, 1, 0, 0.846607, -1
9, coloured, 3, no, 2, 1, 0.831043, 1
9, coloured, 3, no, 3, 0, 0.409907, -1
9, coloured, 4, yes, 1, 0, NaN, NaN
9, coloured, 4, yes, 2, 1, NaN, NaN
9, coloured, 4, yes, 3, 1, 0.692082, 1
9, coloured, 4, yes, 4, 0, 1.284112, -1
9, coloured, 4, yes, 5, 0, 0.755800, -1
9, coloured, 5, no, 1, 0, 0.669781, -1
9, coloured, 5, no, 2, 0, 0.707894, -1
9, coloured, 5, no, 3, 1, 0.712101, 1
9, coloured, 5, no, 4, 0, 0.665724, -1
9, coloured, 6, yes, 1, 1, NaN, NaN
9, coloured, 6, yes, 2, 1, NaN, NaN
9, coloured, 6, yes, 3, 1, 0.476052, 1
9, coloured, 6, yes, 4, 1, 0.519653, 1
9, coloured, 6, yes, 5, 1, 0.807768, 1
9, coloured, 7, no, 1, 1, 0.570707, -1
9, coloured, 7, no, 2, 0, 0.555363, 1
9, coloured, 7, no, 3, 1, 0.721675, 1
9, coloured, 8, yes, 1, 0, NaN, NaN
9, coloured, 8, yes, 2, 1, NaN, NaN
9, coloured, 8, yes, 3, 1, 1.098002, 1
9, coloured, 8, yes, 4, 0, 1.478475, -1
9, coloured, 9, no, 1, 0, 0.852978, -1
9, coloured, 9, no, 2, 1, 0.547374, 1
9, coloured, 9, no, 3, 1, 0.779357, 1
9, coloured, 9, no, 4, 1, 0.462060, 1
9, coloured, 9, no, 5, 0, 0.447242, -1
9, coloured, 10, yes, 1, 1, NaN, NaN
9, coloured, 10, yes, 2, 0, NaN, NaN
9, coloured, 10, yes, 3, 1, 1.128400, 1
9, coloured, 11, yes, 1, 1, NaN, NaN
9, coloured, 11, yes, 2, 1, NaN, NaN
9, coloured, 11, yes, 3, 1, 0.464637, 1
9, coloured, 12, no, 1, 1, 0.737760, 1
9, coloured, 12, no, 2, 1, 0.353122, 1
9, coloured, 12, no, 3, 0, 1.384186, -1
9, coloured, 12, no, 4, 0, 0.494253, -1
9, coloured, 12, no, 5, 0, 0.860072, -1
9, coloured, 13, no, 1, 1, 0.476466, 1
9, coloured, 13, no, 2, 0, 0.581122, -1
9, coloured, 13, no, 3, 1, 1.187042, 1
9, coloured, 14, no, 1, 1, 0.441621, -1
9, coloured, 14, no, 2, 0, 0.552775, -1
9, coloured, 14, no, 3, 0, 0.880076, -1
9, coloured, 14, no, 4, 0, 0.544948, -1
9, coloured, 14, no, 5, 0, 1.386418, -1
9, coloured, 15, no, 1, 0, 1.107024, -1
9, coloured, 15, no, 2, 0, 0.677374, -1
9, coloured, 15, no, 3, 1, 0.983841, 1
9, coloured, 15, no, 4, 1, 0.620598, -1
9, coloured, 15, no, 5, 1, 0.733479, 1
9, coloured, 16, no, 1, 0, 0.871550, -1
9, coloured, 16, no, 2, 0, 0.960215, -1
9, coloured, 16, no, 3, 0, 2.001459, 3
9, coloured, 16, no, 4, 0, 0.574878, -1
9, coloured, 16, no, 5, 0, 0.856542, -1
9, coloured, 17, yes, 1, 1, NaN, NaN
9, coloured, 17, yes, 2, 1, NaN, NaN
9, coloured, 17, yes, 3, 0, 0.661301, -1
9, coloured, 17, yes, 4, 0, 0.751246, -1
9, coloured, 17, yes, 5, 0, 0.572455, -1
9, coloured, 18, no, 1, 0, 0.525249, -1
9, coloured, 18, no, 2, 0, 0.411599, -1
9, coloured, 18, no, 3, 0, 0.497901, -1
9, coloured, 18, no, 4, 1, 0.608353, -1
9, coloured, 19, no, 1, 1, 0.946640, 1
9, coloured, 19, no, 2, 0, 0.610396, -1
9, coloured, 19, no, 3, 0, 0.665474, -1
9, coloured, 20, no, 1, 1, 0.737905, 1
9, coloured, 20, no, 2, 1, 0.429947, 1
9, coloured, 20, no, 3, 0, 0.486076, -1
9, coloured, 20, no, 4, 0, 0.419828, -1
9, coloured, 21, no, 1, 1, 0.565984, 1
9, coloured, 21, no, 2, 0, 0.597007, -1
9, coloured, 21, no, 3, 1, 0.508561, 1
9, coloured, 21, no, 4, 1, 0.734367, 1
9, coloured, 21, no, 5, 1, 0.788348, 1
9, coloured, 22, yes, 1, 1, NaN, NaN
9, coloured, 22, yes, 2, 1, NaN, NaN
9, coloured, 22, yes, 3, 0, 1.261277, -1
9, coloured, 22, yes, 4, 1, 0.598136, 1
9, coloured, 22, yes, 5, 0, 0.673412, -1
9, coloured, 23, yes, 1, 0, NaN, NaN
9, coloured, 23, yes, 2, 1, NaN, NaN
9, coloured, 23, yes, 3, 1, 0.426177, 1
9, coloured, 24, yes, 1, 0, NaN, NaN
9, coloured, 24, yes, 2, 0, NaN, NaN
9, coloured, 24, yes, 3, 1, 0.620842, 1
9, coloured, 24, yes, 4, 0, 0.495053, -1
9, coloured, 25, yes, 1, 0, NaN, NaN
9, coloured, 25, yes, 2, 1, NaN, NaN
9, coloured, 25, yes, 3, 1, 0.670691, 1
9, coloured, 25, yes, 4, 1, 1.154124, 1
9, coloured, 25, yes, 5, 1, 0.418925, 1
9, coloured, 26, no, 1, 1, 0.937860, 1
9, coloured, 26, no, 2, 1, 0.988993, 1
9, coloured, 26, no, 3, 1, 0.386884, 1
9, coloured, 26, no, 4, 0, 0.461254, -1
9, coloured, 27, no, 1, 1, 0.953167, -1
9, coloured, 27, no, 2, 1, 0.876178, 1
9, coloured, 27, no, 3, 1, 0.729544, 1
9, coloured, 27, no, 4, 0, 0.645241, -1
9, coloured, 27, no, 5, 1, 0.736969, 1
9, coloured, 28, yes, 1, 1, NaN, NaN
9, coloured, 28, yes, 2, 0, NaN, NaN
9, coloured, 28, yes, 3, 0, 0.542655, -1
9, coloured, 28, yes, 4, 1, 0.740673, 1
9, coloured, 28, yes, 5, 1, 0.682337, -1
9, coloured, 29, yes, 1, 1, NaN, NaN
9, coloured, 29, yes, 2, 1, NaN, NaN
9, coloured, 29, yes, 3, 1, 0.492290, 1
9, coloured, 30, yes, 1, 0, NaN, NaN
9, coloured, 30, yes, 2, 1, NaN, NaN
9, coloured, 30, yes, 3, 1, 1.011607, 1
9, coloured, 30, yes, 4, 0, 1.245945, -1
9, coloured, 30, yes, 5, 0, 0.775187, -1
9, coloured, 1, yes, 1, 1, NaN, NaN
9, coloured, 1, yes, 2, 1, NaN, NaN
9, coloured, 1, yes, 3, 0, 0.489145, -1
9, coloured, 1, yes, 4, 0, 0.783665, -1
9, coloured, 2, yes, 1, 0, NaN, NaN
9, coloured, 2, yes, 2, 0, NaN, NaN
9, coloured, 2, yes, 3, 0, 0.940501, -1
9, coloured, 3, no, 1, 0, 0.593401, -1
9, coloured, 3, no, 2, 0, 0.802583, -1
9, coloured, 3, no, 3, 1, 0.640903, 1
9, coloured, 4, yes, 1, 0, NaN, NaN
9, coloured, 4, yes, 2, 1, NaN, NaN
9, coloured, 4, yes, 3, 0, 0.438531, -1
9, coloured, 5, no, 1, 1, 0.734047, 1
9, coloured, 5, no, 2, 0, 0.956274, -1
9, coloured, 5, no, 3, 0, 0.897356, -1
9, coloured, 5, no, 4, 1, 1.016254, 1
9, coloured, 5, no, 5, 0, 0.715552, -1
9, coloured, 6, yes, 1, 1, NaN, NaN
9, coloured, 6, yes, 2, 0, NaN, NaN
9, coloured, 6, yes, 3, 1, 0.789464, 1
9, coloured, 7, no, 1, 0, 0.539299, -1
9, coloured, 7, no, 2, 1, 0.428645, 1
9, coloured, 7, no, 3, 0, 0.546169, -1
9, coloured, 7, no, 4, 0, 0.441762, -1
9, coloured, 8, yes, 1, 0, NaN, NaN
9, coloured, 8, yes, 2, 1, NaN, NaN
9, coloured, 8, yes, 3, 0, 0.646955, -1
9, coloured, 9, no, 1, 1, 0.421294, 1
9, coloured, 9, no, 2, 1, 0.446984, 1
9, coloured, 9, no, 3, 1, 0.774334, 1
9, coloured, 9, no, 4, 1, 0.559800, 1
9, coloured, 9, no, 5, 0, 0.554874, -1
9, coloured, 10, yes, 1, 0, NaN, NaN
9, coloured, 10, yes, 2, 1, NaN, NaN
9, coloured, 10, yes, 3, 0, 1.115392, -1
9, coloured, 10, yes, 4, 1, 0.822923, 1
9, coloured, 11, yes, 1, 0, NaN, NaN
9, coloured, 11, yes, 2, 0, NaN, NaN
9, coloured, 11, yes, 3, 1, 0.916924, 1
9, coloured, 11, yes, 4, 0, 0.439562, -1
9, coloured, 11, yes, 5, 0, 0.449361, 1
9, coloured, 12, no, 1, 0, 1.035405, -1
9, coloured, 12, no, 2, 0, 0.730977, -1
9, coloured, 12, no, 3, 1, 1.232084, -1
9, coloured, 12, no, 4, 0, 0.775765, -1
9, coloured, 13, no, 1, 0, 0.823327, -1
9, coloured, 13, no, 2, 0, 0.587980, -1
9, coloured, 13, no, 3, 0, 0.650653, -1
9, coloured, 13, no, 4, 1, 0.870306, 1
9, coloured, 13, no, 5, 1, 0.696526, 1
9, coloured, 14, no, 1, 1, 0.520675, 1
9, coloured, 14, no, 2, 0, 0.802466, -1
9, coloured, 14, no, 3, 0, 0.644651, -1
9, coloured, 15, no, 1, 1, 0.808360, 1
9, coloured, 15, no, 2, 1, 0.505095, 1
9, coloured, 15, no, 3, 0, 0.380696, -1
9, coloured, 16, no, 1, 1, 0.711522, 1
9, coloured, 16, no, 2, 0, 0.642919, -1
9, coloured, 16, no, 3, 1, 0.483582, 1
9, coloured, 16, no, 4, 1, 0.455748, 1
9, coloured, 16, no, 5, 0, 0.535623, -1
9, coloured, 17, yes, 1, 0, NaN, NaN
9, coloured, 17, yes, 2, 1, NaN, NaN
9, coloured, 17, yes, 3, 1, 0.497377, 1
9, coloured, 17, yes, 4, 0, 0.601013, -1
9, coloured, 17, yes, 5, 0, 0.774873, -1
9, coloured, 18, no, 1, 0, 1.293040, -1
9, coloured, 18, no, 2, 0, 0.842697, -1
9, coloured, 18, no, 3, 0, 0.926473, -1
9, coloured, 19, no, 1, 1, 0.641892, 1
9, coloured, 19, no, 2, 1, 0.699878, 1
9, coloured, 19, no, 3, 1, 0.426026, 1
9, coloured, 20, no, 1, 1, 0.529373, 1
9, coloured, 20, no, 2, 1, 0.468061, 1
9, coloured, 20, no, 3, 1, 1.189232, 1
9, coloured, 20, no, 4, 1, 0.796421, 1
9, coloured, 20, no, 5, 1, 0.723366, 1
9, coloured, 21, no, 1, 1, 0.874773, 1
9, coloured, 21, no, 2, 1, 0.560374, 1
9, coloured, 21, no, 3, 0, 0.592656, -1
9, coloured, 22, yes, 1, 1, NaN, NaN
9, coloured, 22, yes, 2, 1, NaN, NaN
9, coloured, 22, yes, 3, 0, 0.617116, -1
9, coloured, 23, yes, 1, 0, NaN, NaN
9, coloured, 23, yes, 2, 0, NaN, NaN
9, coloured, 23, yes, 3, 0, 0.702790, -1
9, coloured, 23, yes, 4, 0, 0.660349, -1
9, coloured, 24, yes, 1, 0, NaN, NaN
9, coloured, 24, yes, 2, 1, NaN, NaN
9, coloured, 24, yes, 3, 0, 0.669067, -1
9, coloured, 24, yes, 4, 1, 0.475550, 1
9, coloured, 25, yes, 1, 0, NaN, NaN
9, coloured, 25, yes, 2, 0, NaN, NaN
9, coloured, 25, yes, 3, 1, 0.533536, 1
9, coloured, 25, yes, 4, 0, 1.065526, -1
9, coloured, 25, yes, 5, 0, 0.807117, -1
9, coloured, 26, no, 1, 0, 0.755856, -1
9, coloured, 26, no, 2, 0, 0.637920, -1
9, coloured, 26, no, 3, 1, 0.992473, 1
9, coloured, 26, no, 4, 1, 0.505766, 1
9, coloured, 26, no, 5, 1, 0.593434, 1
9, coloured, 27, no, 1, 1, 0.707320, 1
9, coloured, 27, no, 2, 1, 0.636674, 1
9, coloured, 27, no, 3, 0, 0.769791, -1
9, coloured, 28, yes, 1, 0, NaN, NaN
9, coloured, 28, yes, 2, 0, NaN, NaN
9, coloured, 28, yes, 3, 0, 0.610759, -1
9, coloured, 28, yes, 4, 0, 1.007235, -1
9, coloured, 29, yes, 1, 1, NaN, NaN
9, coloured, 29, yes, 2, 0, NaN, NaN
9, coloured, 29, yes, 3, 0, 0.685562, -1
9, coloured, 29, yes, 4, 0, 0.581887, -1
9, coloured, 29, yes, 5, 1, 0.586076, 1
9, coloured, 30, yes, 1, 0, NaN, NaN
9, coloured, 30, yes, 2, 1, NaN, NaN
9, coloured, 30, yes, 3, 1, 0.765781, 1
9, coloured, 30, yes, 4, 1, 0.875081, 1
9, coloured, 1, yes, 1, 1, NaN, NaN
9, coloured, 1, yes, 2, 1, NaN, NaN
9, coloured, 1, yes, 3, 0, 0.597754, -1
9, coloured, 1, yes, 4, 0, 0.694681, -1
9, coloured, 1, yes, 5, 1, 0.420799, 1
9, coloured, 2, yes, 1, 0, NaN, NaN
9, coloured, 2, yes, 2, 1, NaN, NaN
9, coloured, 2, yes, 3, 0, 0.482028, -1
9, coloured, 2, yes, 4, 0, 0.479149, -1
9, coloured, 3, no, 1, 0, 0.623941, -1
9, coloured, 3, no, 2, 1, 0.470495, 1
9, coloured, 3, no, 3, 0, 0.704270, -1
9, coloured, 3, no, 4, 1, 0.870638, 1
9, coloured, 4, yes, 1, 0, NaN, NaN
9, coloured, 4, yes, 2, 1, NaN, NaN
9, coloured, 4, yes, 3, 1, 0.608427, 1
9, coloured, 4, yes, 4, 1, 0.582019, 1
9, coloured, 4, yes, 5, 1, 0.495782, 1
9, coloured, 5, no, 1, 0, 0.602638, -1
9, coloured, 5, no, 2, 0, 0.788206, -1
9, coloured, 5, no, 3, 0, 0.845571, -1
9, coloured, 5, no, 4, 0, 0.698560, -1
9, coloured, 5, no, 5, 0, 0.633414, -1
9, coloured, 6, yes, 1, 1, NaN, NaN
9, coloured, 6, yes, 2, 0, NaN, NaN
9, coloured, 6, yes, 3, 0, 0.959328, -1
9, coloured, 6, yes, 4, 0, 0.560004, -1
9, coloured, 6, yes, 5, 0, 1.152259, -1
9, coloured, 7, no, 1, 1, 0.947034, 1
9, coloured, 7, no, 2, 1, 0.549872, 1
9, coloured, 7, no, 3, 1, 1.223993, 1
9, coloured, 7, no, 4, 0, 0.684761, -1
9, coloured, 7, no, 5, 0, 0.626410, -1
9, coloured, 8, yes, 1, 1, NaN, NaN
9, coloured, 8, yes, 2, 0, NaN, NaN
9, coloured, 8, yes, 3, 1, 0.502895, 1
9, coloured, 8, yes, 4, 1, 0.679684, 1
9, coloured, 8, yes, 5, 1, 1.239039, 1
9, coloured, 9, no, 1, 0, 0.612640, -1
9, coloured, 9, no, 2, 0, 0.506663, -1
9, coloured, 9, no, 3, 1, 0.583527, 1
9, coloured, 9, no, 4, 0, 0.779749, -1
9, coloured, 9, no, 5, 0, 1.202943, -1
9, coloured, 10, yes, 1, 1, NaN, NaN
9, coloured, 10, yes, 2, 0, NaN, NaN
9, coloured, 10, yes, 3, 0, 0.632590, -1
9, coloured, 11, yes, 1, 0, NaN, NaN
9, coloured, 11, yes, 2, 1, NaN, NaN
9, coloured, 11, yes, 3, 0, 0.865394, -1
9, coloured, 12, no, 1, 1, 1.295869, 1
9, coloured, 12, no, 2, 0, 0.666283, -1
9, coloured, 12, no, 3, 0, 0.697168, -1
9, coloured, 12, no, 4, 1, 0.889344, -1
9, coloured, 13, no, 1, 0, 0.530889, -1
9, coloured, 13, no, 2, 1, 1.239566, -1
9, coloured, 13, no, 3, 0, 1.435596, -1
9, coloured, 13, no, 4, 0, 0.585591, -1
9, coloured, 13, no, 5, 0, 0.486544, -1
9, coloured, 14, no, 1, 0, 1.218354, 1
9, coloured, 14, no, 2, 1, 0.682055, 1
9, coloured, 14, no, 3, 1, 1.563433, 1
9, coloured, 14, no, 4, 1, 0.680073, 1
9, coloured, 14, no, 5, 1, 0.494514, 1
9, coloured, 15, no, 1, 1, 0.604203, 1
9, coloured, 15, no, 2, 0, 0.803187, -1
9, coloured, 15, no, 3, 1, 0.916890, -1
9, coloured, 16, no, 1, 0, 0.890940, -1
9, coloured, 16, no, 2, 1, 1.189950, 1
9, coloured, 16, no, 3, 1, 1.162172, 1
9, coloured, 16, no, 4, 1, 0.864473, 1
9, coloured, 16, no, 5, 0, 0.666661, -1
9, coloured, 17, yes, 1, 1, NaN, NaN
9, coloured, 17, yes, 2, 1, NaN, NaN
9, coloured, 17, yes, 3, 0, 0.675530, -1
9, coloured, 17, yes, 4, 1, 0.993127, 1
9, coloured, 18, no, 1, 1, 0.513462, 1
9, coloured, 18, no, 2, 1, 0.692045, 1
9, coloured, 18, no, 3, 0, 0.957054, -1
9, coloured, 18, no, 4, 0, 0.772566, -1
9, coloured, 19, no, 1, 0, 0.873165, -1
9, coloured, 19, no, 2, 0, 1.309398, -1
9, coloured, 19, no, 3, 0, 0.732744, -1
9, coloured, 19, no, 4, 0, 1.883878, -1
9, coloured, 19, no, 5, 0, 0.745575, -1
9, coloured, 20, no, 1, 1, 0.494358, 1
9, coloured, 20, no, 2, 1, 0.393063, 1
9, coloured, 20, no, 3, 0, 1.049164, -1
9, coloured, 21, no, 1, 0, 0.795876, -1
9, coloured, 21, no, 2, 1, 0.697277, 1
9, coloured, 21, no, 3, 1, 0.935005, 1
9, coloured, 21, no, 4, 0, 1.251399, -1
9, coloured, 22, yes, 1, 0, NaN, NaN
9, coloured, 22, yes, 2, 1, NaN, NaN
9, coloured, 22, yes, 3, 1, 0.591868, 1
9, coloured, 22, yes, 4, 0, 0.477127, -1
9, coloured, 23, yes, 1, 1, NaN, NaN
9, coloured, 23, yes, 2, 0, NaN, NaN
9, coloured, 23, yes, 3, 1, 0.539563, 1
9, coloured, 23, yes, 4, 1, 0.365874, 1
9, coloured, 23, yes, 5, 0, 0.610125, -1
9, coloured, 24, yes, 1, 0, NaN, NaN
9, coloured, 24, yes, 2, 1, NaN, NaN
9, coloured, 24, yes, 3, 0, 0.564081, -1
9, coloured, 24, yes, 4, 0, 0.735670, -1
9, coloured, 25, yes, 1, 1, NaN, NaN
9, coloured, 25, yes, 2, 0, NaN, NaN
9, coloured, 25, yes, 3, 0, 0.635625, -1
9, coloured, 25, yes, 4, 1, 0.698823, 1
9, coloured, 25, yes, 5, 0, 0.461769, -1
9, coloured, 26, no, 1, 0, 0.808902, -1
9, coloured, 26, no, 2, 1, 0.700446, 1
9, coloured, 26, no, 3, 1, 0.816434, 1
9, coloured, 26, no, 4, 1, 0.593182, 1
9, coloured, 26, no, 5, 0, 0.520778, -1
9, coloured, 27, no, 1, 1, 0.724640, 1
9, coloured, 27, no, 2, 1, 0.414965, 1
9, coloured, 27, no, 3, 0, 0.620560, -1
9, coloured, 27, no, 4, 1, 0.520908, 1
9, coloured, 27, no, 5, 0, 0.557645, -1
9, coloured, 28, yes, 1, 0, NaN, NaN
9, coloured, 28, yes, 2, 1, NaN, NaN
9, coloured, 28, yes, 3, 1, 0.515376, 1
9, coloured, 28, yes, 4, 0, 0.934998, -1
9, coloured, 29, yes, 1, 1, NaN, NaN
9, coloured, 29, yes, 2, 0, NaN, NaN
9, coloured, 29, yes, 3, 0, 0.579460, -1
9, coloured, 30, yes, 1, 1, NaN, NaN
9, coloured, 30, yes, 2, 0, NaN, NaN
9, coloured, 30, yes, 3, 1, 0.385814, 1
9, coloured, 30, yes, 4, 1, 0.362562, 1
10, coloured, 1, yes, 1, 0, NaN, NaN
10, coloured, 1, yes, 2, 0, NaN, NaN
10, coloured, 1, yes, 3, 1, 0.438912, 1
10, coloured, 1, yes, 4, 1, 0.356051, 1
10, coloured, 2, no, 1, 0, 0.723905, -1
10, coloured, 2, no, 2, 1, 0.528351, 1
10, coloured, 2, no, 3, 1, 0.327786, 1
10, coloured, 3, yes, 1, 0, NaN, NaN
10, coloured, 3, yes, 2, 0, NaN, NaN
10, coloured, 3, yes, 3, 0, 0.475862, -1
10, coloured, 3, yes, 4, 1, 0.392615, 1
10, coloured, 3, yes, 5, 1, 0.345102, 1
10, coloured, 4, no, 1, 1, 0.598723, 1
10, coloured, 4, no, 2, 1, 0.375219, 1
10, coloured, 4, no, 3, 0, 0.465476, -1
10, coloured, 5, no, 1, 1, 0.580727, 1
10, coloured, 5, no, 2, 0, 0.492589, -1
10, coloured, 5, no, 3, 1, 0.503236, 1
10, coloured, 5, no, 4, 0, 0.522138, -1
10, coloured, 5, no, 5, 1, 0.455469, 1
10, coloured, 6, no, 1, 1, 0.341107, 1
10, coloured, 6, no, 2, 1, 0.481922, 1
10, coloured, 6, no, 3, 1, 0.311509, 1
10, coloured, 6, no, 4, 1, 0.336441, 1
10, coloured, 6, no, 5, 0, 0.586143, -1
10, coloured, 7, no, 1, 0, 0.444762, -1
10, coloured, 7, no, 2, 0, 0.415251, -1
10, coloured, 7, no, 3, 1, 0.416063, 1
10, coloured, 7, no, 4, 1, 0.440688, 1
10, coloured, 8, no, 1, 1, 0.483681, 1
10, coloured, 8, no, 2, 1, 0.343753, 1
10, coloured, 8, no, 3, 1, 0.325756, 1
10, coloured, 8, no, 4, 0, 0.433642, -1
10, coloured, 9, yes, 1, 0, NaN, NaN
10, coloured, 9, yes, 2, 0, NaN, NaN
10, coloured, 9, yes, 3, 1, 0.381812, 1
10, coloured, 9, yes, 4, 0, 0.525038, -1
10, coloured, 10, yes, 1, 1, NaN, NaN
10, coloured, 10, yes, 2, 1, NaN, NaN
10, coloured, 10, yes, 3, 1, 0.398751, 1
10, coloured, 10, yes, 4, 0, 0.407064, -1
10, coloured, 10, yes, 5, 0, 0.334848, -1
10, coloured, 11, yes, 1, 1, NaN, NaN
10, coloured, 11, yes, 2, 0, NaN, NaN
10, coloured, 11, yes, 3, 1, 0.422737, 1
10, coloured, 11, yes, 4, 0, 0.520438, -1
10, coloured, 11, yes, 5, 0, 0.371146, -1
10, coloured, 12, yes, 1, 1, NaN, NaN
10, coloured, 12, yes, 2, 1, NaN, NaN
10, coloured, 12, yes, 3, 1, 0.349454, 1
10, coloured, 12, yes, 4, 1, 0.383477, 1
10, coloured, 12, yes, 5, 0, 0.398311, -1
10, coloured, 13, no, 1, 1, 0.461944, 1
10, coloured, 13, no, 2, 1, 0.423469, 1
10, coloured, 13, no, 3, 1, 0.395915, 1
10, coloured, 13, no, 4, 0, 0.355763, -1
10, coloured, 14, no, 1, 1, 0.477698, 1
